teamID,gameID,shotsOnTarget,shots,goals,location,deep,ppda,fouls,corners,yellowCards,redCards,result
78,14467,0,4,0,a,2,25.8824,13,5,0,0,L
72,14468,6,11,4,h,10,9.0606,13,3,0,0,W
220,14468,3,11,2,a,7,9.1667,14,10,1,0,L
245,14469,7,12,1,h,5,7.8333,11,7,2,0,D
88,14469,2,23,1,a,10,11.375,12,10,1,0,D
75,14470,0,4,0,h,2,7.3182,11,6,2,0,L
81,14470,6,14,3,a,3,34.1818,8,4,2,0,W
89,14471,2,5,1,h,3,19.875,14,2,2,1,L
82,14471,8,22,6,a,8,6.6765,10,4,1,0,W
86,14472,5,10,3,h,4,20.75,13,3,2,0,W
92,14472,3,7,1,a,10,9.4167,17,4,3,0,L
74,14473,7,13,2,h,6,5.0938,19,5,2,0,W
76,14473,2,5,0,a,1,15.8421,10,1,1,0,L
229,14474,5,14,1,h,2,14.5909,15,6,1,0,W
228,14474,2,10,0,a,6,21.2143,8,2,1,0,L
80,14475,5,11,3,h,11,10.913,11,6,1,0,D
74,14475,6,13,3,a,5,14.6087,9,2,1,0,D
78,14476,1,1,1,h,1,13.5909,13,2,3,0,D
220,14476,3,20,1,a,7,6.3913,12,5,2,1,D
72,14477,5,11,2,h,2,14.1,15,2,3,1,D
87,14477,8,22,2,a,13,8.72,9,5,2,0,D
245,14478,2,13,0,h,14,5.5,13,8,2,0,L
229,14478,3,7,1,a,2,12.0,12,3,1,0,W
75,14479,5,11,0,h,4,8.75,18,2,4,0,L
71,14479,4,10,1,a,7,9.2174,18,7,3,0,W
88,14480,5,13,1,h,7,13.5217,15,6,4,0,W
83,14480,3,11,0,a,3,20.3529,10,6,1,0,L
86,14481,4,7,1,h,3,12.1429,9,0,1,0,L
89,14481,14,28,4,a,12,6.0588,12,7,1,0,W
238,14482,6,10,1,h,1,15.1739,5,2,0,0,D
228,14482,6,15,1,a,1,12.7059,9,5,2,0,D
82,14483,6,11,3,h,1,12.3,13,3,0,0,D
81,14483,4,13,3,a,7,18.0588,12,7,5,0,D
76,14484,6,13,0,h,3,8.25,15,8,2,0,D
92,14484,4,9,0,a,2,13.3158,17,2,2,0,D
83,14485,4,12,0,h,5,11.0,13,9,3,0,L
75,14485,2,6,1,a,2,26.2143,9,3,5,0,W
71,14486,4,12,0,h,7,13.2353,14,6,2,0,L
245,14486,9,27,3,a,20,3.6471,17,5,2,0,W
220,14487,3,5,1,h,4,10.7083,14,6,2,0,D
76,14487,3,9,1,a,4,14.4211,7,2,0,0,D
92,14488,4,13,0,h,4,14.8696,9,4,2,0,L
82,14488,3,9,1,a,6,9.7778,7,5,0,0,W
228,14489,3,16,1,h,8,6.2414,11,4,0,1,L
78,14489,10,14,2,a,9,21.5333,11,4,1,0,W
87,14490,5,17,2,h,7,14.1667,7,7,0,0,W
238,14490,2,13,1,a,8,19.65,15,3,3,0,L
89,14491,4,14,0,h,6,22.0588,8,9,3,0,D
80,14491,1,6,0,a,1,14.6818,6,6,1,0,D
74,14492,6,12,2,h,6,13.875,11,4,1,0,W
72,14492,2,6,0,a,6,11.6857,11,5,2,1,L
81,14493,2,6,1,h,2,20.3,14,2,2,0,D
88,14493,7,14,1,a,13,13.0833,6,10,0,0,D
229,14494,3,16,1,h,5,10.1923,10,2,0,0,D
86,14494,2,5,1,a,4,31.3077,10,3,1,0,D
71,14495,10,19,3,h,5,7.0,12,11,1,0,L
74,14495,4,9,4,a,2,7.4545,17,1,2,0,W
92,14496,0,5,0,h,1,16.9231,10,3,1,0,L
80,14496,9,14,3,a,12,8.9565,15,4,0,0,W
228,14497,6,13,2,h,4,12.4783,13,5,3,0,W
76,14497,1,10,0,a,3,5.0541,11,2,2,0,L
245,14498,4,11,1,h,7,6.7391,9,10,1,0,L
75,14498,8,10,4,a,5,36.9,5,3,1,0,W
87,14499,5,9,2,h,12,6.9129999999999985,13,1,0,0,W
81,14499,3,4,1,a,0,35.3846,14,2,1,0,L
89,14500,2,8,0,h,10,17.6471,12,6,3,0,L
83,14500,2,7,1,a,7,11.8519,12,3,3,0,W
86,14501,4,11,2,h,5,34.25,9,5,2,0,W
72,14501,4,15,1,a,8,8.7917,10,4,4,0,L
238,14502,1,4,0,h,3,18.7083,14,2,0,0,L
88,14502,8,16,1,a,9,15.6667,6,5,0,0,W
82,14503,3,9,2,h,3,9.5667,14,4,2,0,W
220,14503,2,6,1,a,7,14.7857,13,5,1,0,L
229,14504,5,15,2,h,8,13.8519,13,7,0,0,W
78,14504,2,11,0,a,4,16.7143,4,6,2,1,L
83,14505,2,13,0,h,6,11.2667,11,3,0,0,L
71,14505,6,15,3,a,16,13.7917,13,8,0,0,W
220,14506,3,19,0,h,16,10.0455,11,5,1,0,D
92,14506,1,4,0,a,2,13.85,5,3,0,0,D
80,14507,9,20,4,h,14,14.5,5,6,0,0,W
238,14507,3,6,1,a,5,29.375,14,7,2,0,L
78,14508,6,10,4,h,8,20.7059,9,3,0,0,W
245,14508,3,9,1,a,6,4.1081,1,6,2,0,L
72,14509,1,7,1,h,9,12.7,12,5,4,0,L
89,14509,5,13,3,a,7,12.2692,19,2,2,0,W
75,14510,3,10,1,h,1,14.8,12,6,2,0,W
229,14510,2,7,0,a,6,26.1,8,3,3,0,L
88,14511,2,7,1,h,4,11.1154,19,1,3,0,D
87,14511,3,10,1,a,8,30.25,11,2,1,0,D
74,14512,8,15,2,h,4,5.6857,12,8,1,0,W
86,14512,2,4,0,a,0,16.75,11,3,2,0,L
76,14513,2,12,0,h,6,16.4375,17,9,1,0,L
82,14513,5,19,1,a,4,7.4737,12,6,0,0,W
81,14514,7,16,1,h,6,11.1,10,9,2,0,W
228,14514,3,13,0,a,5,37.875,9,5,2,0,L
71,14515,4,15,1,h,6,18.3571,5,12,2,0,L
220,14515,3,7,2,a,4,12.2353,18,3,1,1,W
92,14516,4,10,1,h,7,11.5909,13,4,2,0,W
78,14516,5,15,0,a,7,16.0,9,7,0,0,L
228,14517,6,14,2,h,9,10.5926,14,2,2,0,L
72,14517,7,9,3,a,9,13.619000000000002,10,5,0,0,W
245,14518,4,25,0,h,11,6.8846,9,5,3,0,D
83,14518,2,9,0,a,4,15.6,8,3,0,1,D
87,14519,13,24,3,h,9,8.2759,15,10,0,0,W
75,14519,4,11,0,a,8,18.0952,6,3,2,0,L
89,14520,7,17,1,h,20,7.6207,12,8,1,0,W
76,14520,2,7,0,a,2,10.8,17,2,1,0,L
86,14521,1,8,0,h,3,29.5333,11,7,2,0,L
80,14521,3,14,2,a,8,7.2941,12,4,0,0,W
238,14522,5,9,0,h,7,14.5,7,2,0,0,L
81,14522,3,15,1,a,10,14.9412,6,6,0,0,W
82,14523,2,4,2,h,2,14.75,13,0,2,0,W
88,14523,5,22,0,a,9,6.56,19,10,2,0,L
229,14524,9,20,1,h,5,12.4074,14,7,2,0,D
74,14524,2,7,1,a,10,12.3684,13,4,0,0,D
83,14525,2,13,1,h,12,8.0357,13,8,3,0,L
229,14525,5,11,2,a,6,17.6429,13,4,4,0,W
81,14526,2,6,2,h,2,12.5652,20,3,1,0,W
71,14526,6,16,1,a,8,13.0909,7,7,1,0,L
76,14527,6,17,1,h,6,9.5789,10,14,2,0,W
238,14527,6,22,0,a,11,13.2,9,9,3,0,L
220,14528,3,11,1,h,3,12.5652,9,4,2,0,D
87,14528,2,6,1,a,1,9.4091,13,3,1,0,D
80,14529,3,13,0,h,4,9.875,20,3,4,0,D
82,14529,1,5,0,a,4,32.3333,9,3,2,0,D
78,14530,3,12,0,h,12,16.9091,9,7,2,0,L
86,14530,7,14,2,a,4,7.4722,10,3,2,0,W
72,14531,8,15,0,h,6,16.3684,8,4,1,0,L
245,14531,7,23,1,a,12,6.4063,14,2,2,0,W
75,14532,3,16,1,h,9,5.6667,9,6,0,0,L
228,14532,5,10,2,a,7,17.4545,21,5,2,0,W
88,14533,6,19,5,h,13,8.4375,12,6,0,0,W
92,14533,1,9,0,a,4,32.0,4,4,0,0,L
74,14534,5,10,2,h,0,10.6296,12,5,1,0,L
89,14534,6,15,3,a,9,11.9643,12,9,0,0,W
71,14535,5,14,2,h,7,7.9167,9,5,0,0,W
86,14535,1,7,0,a,2,16.0952,18,4,3,0,L
220,14536,4,12,1,h,9,9.3636,12,4,3,0,L
74,14536,3,10,2,a,5,6.0645,12,3,3,0,W
92,14537,3,8,1,h,6,16.3913,6,8,0,0,D
72,14537,6,13,1,a,10,7.5,9,4,0,0,D
80,14538,10,23,3,h,9,9.5806,12,8,0,0,W
245,14538,3,8,1,a,7,9.1818,9,4,2,0,L
87,14539,6,11,4,h,9,17.8462,8,4,1,0,W
229,14539,3,9,0,a,1,20.6667,14,6,1,0,L
88,14540,6,16,2,h,14,6.4,7,9,0,0,W
228,14540,1,6,0,a,0,25.05,6,3,0,0,L
238,14541,1,4,1,h,3,17.4286,13,6,1,0,L
75,14541,4,13,2,a,5,5.55,6,5,3,0,W
82,14542,3,6,2,h,1,19.75,16,3,1,0,W
83,14542,2,11,0,a,11,5.1,12,9,2,0,L
76,14543,4,9,1,h,7,15.2353,10,4,2,1,L
78,14543,6,18,5,a,14,12.28,16,6,2,0,W
81,14544,6,19,1,h,5,17.4783,9,5,0,0,L
89,14544,6,15,3,a,6,13.25,10,4,0,0,W
78,14545,5,16,1,h,10,10.7,15,4,1,0,D
82,14545,6,14,1,a,4,10.7222,11,7,1,0,D
72,14546,4,9,1,h,2,18.75,10,6,2,0,W
80,14546,3,10,0,a,6,4.12,11,6,3,0,L
228,14547,5,10,1,h,5,32.4167,9,6,3,0,D
87,14547,6,12,1,a,10,6.2143,5,8,1,0,D
245,14548,7,13,1,h,8,5.4167,12,5,1,0,L
81,14548,8,19,2,a,7,25.1538,10,6,2,0,W
89,14549,2,11,0,h,5,16.0455,13,4,1,0,D
88,14549,2,9,0,a,11,18.5263,6,3,1,0,D
86,14550,7,12,2,h,5,25.4,9,4,2,0,W
76,14550,3,13,1,a,4,11.5,12,3,3,0,L
74,14551,6,16,3,h,7,5.2222,8,8,0,0,W
238,14551,0,3,0,a,1,13.2143,14,4,1,0,L
229,14552,7,16,0,h,6,8.3,23,5,2,0,L
71,14552,2,13,1,a,5,5.7857,15,8,5,0,W
75,14553,6,15,3,h,11,13.0526,9,9,2,0,W
220,14553,4,12,0,a,5,9.3929,11,5,1,0,L
83,14554,6,18,0,h,11,9.5,5,13,2,1,L
92,14554,2,10,1,a,3,14.85,11,4,1,0,W
83,14555,4,9,1,h,6,17.1,13,2,1,1,D
74,14555,3,13,1,a,11,9.4091,13,7,3,0,D
71,14556,7,27,0,h,9,5.2857,17,11,1,0,D
92,14556,4,6,0,a,1,5.7742,19,1,1,0,D
228,14557,4,9,0,h,5,11.3636,15,1,1,0,D
220,14557,4,9,0,a,4,7.5185,11,8,0,0,D
245,14558,10,25,5,h,16,4.2083,10,7,3,0,W
86,14558,4,10,2,a,3,15.6875,13,4,1,0,L
75,14559,2,14,0,h,6,6.9643,12,4,2,0,L
72,14559,6,11,2,a,3,26.6923,9,6,3,0,W
238,14560,6,12,2,h,10,10.7586,17,6,3,0,L
89,14560,8,14,3,a,6,10.4286,8,3,2,0,W
81,14561,2,9,1,h,3,12.1875,8,5,0,0,D
78,14561,2,8,1,a,4,10.6667,12,3,1,1,D
229,14562,4,12,2,h,4,19.6923,12,5,2,0,W
80,14562,3,13,1,a,6,7.8276,12,6,2,0,L
87,14563,11,17,2,h,18,7.3529,8,7,0,0,W
82,14563,2,8,1,a,0,18.0476,9,4,2,0,L
88,14564,7,26,1,h,16,6.9286,5,13,2,0,D
76,14564,1,5,1,a,0,35.0,8,2,3,0,D
220,14565,5,21,1,h,14,7.6,9,14,1,0,D
238,14565,3,5,1,a,4,24.1818,11,2,5,1,D
92,14566,4,10,2,h,6,14.0556,11,1,2,0,W
229,14566,3,15,1,a,4,4.55,15,7,1,0,L
80,14567,7,11,3,h,9,13.1053,11,5,0,0,W
81,14567,0,6,0,a,9,16.1579,6,4,0,0,L
78,14568,3,5,0,h,4,22.7619,5,5,1,0,L
87,14568,8,14,7,a,9,7.25,11,4,0,0,W
72,14569,2,9,2,h,1,31.3,9,4,1,0,W
83,14569,2,13,1,a,11,13.4706,9,3,3,0,L
89,14570,14,26,6,h,12,15.7222,6,11,1,0,W
245,14570,3,17,2,a,5,11.6667,6,13,0,0,L
86,14571,5,12,1,h,6,14.5263,7,2,1,0,D
228,14571,4,11,1,a,4,16.9375,17,9,2,1,D
74,14572,3,9,0,h,7,12.1429,9,6,2,0,L
88,14572,5,11,1,a,8,13.0833,11,6,2,0,W
82,14573,3,8,0,h,5,9.4762,15,5,2,0,L
75,14573,4,17,2,a,13,11.7826,14,3,2,0,W
76,14574,1,1,0,h,1,14.3158,14,1,1,1,L
71,14574,10,19,3,a,12,8.3529,8,7,2,0,W
83,14575,7,15,3,h,6,16.125,13,7,2,0,W
80,14575,3,19,1,a,7,8.7778,10,9,1,0,L
71,14576,10,21,3,h,9,9.84,18,4,1,1,W
78,14576,6,13,0,a,12,7.5714,16,4,4,0,L
228,14577,1,10,0,h,6,8.6154,15,6,2,0,D
74,14577,2,3,0,a,0,4.5143,12,3,0,0,D
245,14578,4,11,1,h,6,10.2143,8,4,0,0,W
92,14578,6,14,0,a,10,11.9545,14,12,3,0,L
75,14579,2,10,2,h,1,10.3333,10,5,2,0,D
89,14579,4,9,2,a,6,9.2581,17,0,1,0,D
87,14580,2,17,1,h,18,3.2609,8,8,0,0,D
76,14580,3,5,1,a,1,39.0,5,3,1,0,D
88,14581,6,11,2,h,18,13.7,5,7,2,0,W
86,14581,2,7,0,a,2,27.3889,12,3,2,0,L
238,14582,2,10,0,h,3,10.7667,11,6,2,0,L
72,14582,3,7,1,a,8,11.1667,10,3,4,0,W
81,14583,4,11,2,h,6,18.5,6,5,0,0,D
220,14583,4,13,2,a,5,10.4211,8,4,0,0,D
229,14584,6,11,1,h,5,6.6341,20,9,4,0,D
82,14584,3,6,1,a,5,16.7222,13,2,1,0,D
220,14585,2,13,0,h,6,22.0,11,5,2,0,L
83,14585,3,11,1,a,3,20.9286,4,4,0,0,W
80,14586,5,16,1,h,8,5.1429,16,11,3,0,D
71,14586,2,10,1,a,6,16.9474,3,4,1,0,D
92,14587,3,5,1,h,7,12.4,13,3,1,0,W
238,14587,3,7,0,a,3,8.2105,17,5,2,0,L
74,14588,3,8,0,h,7,7.8947,16,4,3,0,D
81,14588,3,9,0,a,7,16.8947,15,3,1,0,D
82,14589,6,15,1,h,3,8.3226,13,6,1,0,D
228,14589,4,15,1,a,7,9.3438,15,5,2,0,D
76,14590,1,4,0,h,1,34.4286,7,3,0,0,L
245,14590,6,14,5,a,13,7.1875,10,10,1,0,W
86,14591,2,8,0,h,3,26.8667,9,5,2,0,D
87,14591,4,11,0,a,10,5.05,13,12,3,0,D
89,14592,3,11,1,h,10,10.9565,11,2,1,0,W
229,14592,5,9,0,a,3,26.3636,7,2,1,0,L
72,14593,2,3,1,h,2,27.0,8,0,2,0,L
88,14593,7,16,3,a,9,10.1765,8,10,1,0,W
78,14594,1,4,1,h,1,23.375,10,2,0,0,D
75,14594,3,17,1,a,4,5.52,7,5,1,0,D
72,14595,2,10,0,h,5,11.2222,9,5,2,0,L
81,14595,5,11,1,a,4,17.4,7,4,0,0,W
89,14596,9,19,2,h,10,7.6071,22,5,4,0,W
71,14596,5,15,1,a,5,10.7,10,10,0,0,L
86,14597,2,7,1,h,1,13.5217,10,3,0,0,L
75,14597,3,9,2,a,6,6.3103,11,6,2,0,W
74,14598,3,7,1,h,2,19.3684,5,1,1,0,W
87,14598,1,17,0,a,21,5.9677,12,10,3,0,L
82,14599,7,20,3,h,7,12.1667,15,3,2,1,W
245,14599,5,18,0,a,11,5.3462,13,5,1,0,L
76,14600,3,7,0,h,4,16.7391,7,3,1,0,L
83,14600,12,21,4,a,7,16.1,4,5,2,0,W
220,14601,4,13,3,h,12,7.2,13,5,2,0,D
229,14601,4,11,3,a,1,24.6429,8,8,1,0,D
92,14602,3,8,1,h,5,10.56,7,5,1,0,D
228,14602,3,8,1,a,4,12.8571,13,5,1,0,D
80,14603,2,9,1,h,6,13.52,11,5,3,0,L
88,14603,6,18,3,a,11,13.4,10,3,1,0,W
78,14604,4,9,2,h,5,12.5417,8,3,1,0,W
238,14604,2,7,0,a,7,6.6786,18,6,3,0,L
83,14605,4,11,0,h,6,5.9333,10,7,1,0,D
78,14605,2,12,0,a,2,23.875,11,3,1,0,D
71,14606,1,8,0,h,8,6.3421,18,5,3,0,L
82,14606,3,9,2,a,6,10.8,13,8,2,0,W
228,14607,5,12,1,h,4,17.7895,6,2,3,0,L
89,14607,5,15,2,a,7,7.3333,10,8,1,0,W
245,14608,7,11,3,h,10,6.7241,11,2,1,0,W
74,14608,5,13,0,a,5,6.4643,13,4,2,0,L
75,14609,6,8,2,h,9,18.0455,7,6,1,0,W
80,14609,5,9,0,a,7,8.5455,16,3,3,0,L
238,14610,4,17,1,h,12,8.0,13,5,2,0,W
86,14610,3,7,0,a,2,24.0,12,2,3,1,L
81,14611,6,14,2,h,6,13.9231,10,3,0,0,W
76,14611,2,6,1,a,5,16.4706,10,1,1,0,L
229,14612,3,13,1,h,4,15.0952,6,6,2,0,L
72,14612,3,5,2,a,9,18.4444,11,5,2,0,W
87,14613,6,27,0,h,20,8.7143,11,12,2,0,L
92,14613,4,6,1,a,4,28.9091,8,0,1,0,W
88,14614,6,16,1,h,13,10.9,4,8,0,0,W
220,14614,1,5,0,a,4,17.619,12,4,2,0,L
83,14615,6,20,3,h,13,9.0,9,7,0,0,W
86,14615,1,4,0,a,2,27.8571,8,2,0,0,L
71,14616,2,13,0,h,5,16.5,9,9,2,0,D
72,14616,5,15,0,a,8,14.9048,12,1,0,0,D
228,14617,3,10,0,h,6,20.1905,11,1,2,1,L
80,14617,6,21,1,a,13,6.5833,10,12,3,0,W
245,14618,2,7,0,h,8,8.125,8,5,1,0,L
220,14618,2,7,1,a,11,17.35,9,2,1,0,W
75,14619,5,16,2,h,9,9.8214,10,2,2,0,W
74,14619,3,8,0,a,5,9.5217,11,5,2,0,L
87,14620,3,17,0,h,17,5.4286,15,7,2,0,D
89,14620,4,8,0,a,5,19.2632,6,3,1,0,D
88,14621,6,13,4,h,5,5.1667,9,11,0,0,W
78,14621,0,2,0,a,3,82.2,8,1,0,0,L
238,14622,5,15,1,h,5,12.8214,13,5,4,0,L
82,14622,5,14,3,a,8,10.3889,4,7,0,0,W
81,14623,4,15,1,h,4,9.619,12,7,2,0,W
92,14623,2,10,0,a,5,9.1579,9,4,1,0,L
229,14624,6,23,2,h,5,6.7647,10,11,2,0,L
76,14624,5,12,3,a,7,17.1111,14,0,1,0,W
220,14625,5,16,0,h,12,6.8529,10,10,2,0,D
228,14625,3,10,0,a,2,8.5556,14,0,1,0,D
92,14626,5,10,3,h,2,8.0667,16,2,1,0,W
71,14626,10,18,2,a,7,12.125,7,4,0,0,L
72,14627,2,8,1,h,2,24.3571,12,5,1,0,D
75,14627,5,18,1,a,8,6.24,10,11,1,0,D
89,14628,4,16,1,h,11,5.6842,10,7,1,0,L
238,14628,3,5,2,a,3,17.1154,12,2,1,0,W
76,14629,1,4,0,h,3,27.0,8,3,2,0,L
88,14629,7,18,5,a,15,7.8667,8,8,0,0,W
80,14630,5,14,0,h,6,4.2813,14,13,1,0,D
229,14630,0,4,0,a,1,79.3333,7,1,1,0,D
86,14631,5,22,1,h,5,10.25,10,9,1,0,L
245,14631,2,9,2,a,14,5.3077,15,5,3,0,W
74,14632,5,13,1,h,1,6.68,11,4,1,0,L
83,14632,5,9,3,a,7,16.3,6,5,2,0,W
82,14633,2,3,1,h,0,14.8095,9,1,1,0,L
87,14633,7,14,3,a,11,14.56,11,2,2,0,W
78,14634,3,6,2,h,12,11.6,9,3,0,0,L
81,14634,7,17,3,a,5,14.5789,8,4,0,0,W
83,14635,3,17,0,h,2,18.6875,9,4,1,0,D
89,14635,3,14,0,a,8,11.55,16,7,3,0,D
220,14636,5,16,1,h,21,9.4516,11,9,2,0,W
82,14636,4,8,0,a,6,12.125,11,2,1,0,L
80,14637,8,19,2,h,23,6.35,7,4,0,0,W
92,14637,0,1,0,a,4,17.087,9,2,1,0,L
78,14638,2,11,1,h,5,19.5,7,1,1,0,W
229,14638,4,6,0,a,2,18.7059,10,6,2,0,L
81,14639,2,8,1,h,2,42.0,7,6,2,0,L
87,14639,5,14,3,a,13,12.2941,8,5,0,0,W
76,14640,3,5,2,h,0,14.5,9,2,1,0,D
228,14640,7,12,2,a,7,8.7647,10,3,0,0,D
74,14641,5,20,0,h,17,9.0625,12,7,1,0,L
71,14641,4,8,1,a,4,10.5385,11,1,0,0,W
88,14642,5,10,1,h,6,10.2667,7,10,0,0,W
238,14642,1,4,0,a,6,35.4167,10,0,3,0,L
75,14643,8,18,1,h,6,8.1786,17,6,0,0,L
245,14643,7,8,3,a,4,7.2333,16,4,3,0,W
72,14644,3,11,0,h,9,6.7,13,7,3,0,L
86,14644,3,13,2,a,5,28.1818,6,12,4,0,W
71,14645,2,9,1,h,7,7.7273,11,7,1,0,L
81,14645,10,20,3,a,6,17.2667,15,3,1,0,W
92,14646,0,2,0,h,5,31.2143,8,1,2,0,L
88,14646,6,13,2,a,12,11.9231,5,3,1,0,W
228,14647,1,8,0,h,10,7.6667,17,5,3,0,L
75,14647,5,9,2,a,6,19.0,10,2,1,0,W
245,14648,7,16,1,h,10,5.6129,12,7,2,0,L
72,14648,6,10,2,a,2,14.55,12,1,3,0,W
238,14649,6,14,2,h,12,5.0,11,9,2,0,W
76,14649,4,8,1,a,2,17.8235,9,2,1,0,L
229,14650,7,11,2,h,2,25.2308,11,9,3,0,W
83,14650,3,9,1,a,5,15.3182,8,6,2,2,L
89,14651,14,24,9,h,23,4.5556,11,5,2,0,W
74,14651,1,3,0,a,2,14.5,6,3,3,2,L
86,14652,5,21,1,h,9,9.4762,14,9,1,0,L
78,14652,3,6,2,a,6,21.0,11,1,3,0,W
82,14653,2,7,0,h,2,12.3448,20,2,2,0,L
80,14653,2,18,1,a,13,9.2069,14,7,3,0,W
87,14654,1,11,0,h,11,10.7143,12,6,1,0,L
220,14654,4,13,1,a,1,29.0833,6,3,0,0,W
71,14655,8,12,1,h,5,20.6,12,3,3,0,W
83,14655,3,14,0,a,14,6.1364,12,7,2,0,L
92,14656,7,20,1,h,13,18.0,8,8,2,0,D
220,14656,2,10,1,a,5,12.7222,10,7,0,0,D
228,14657,2,20,0,h,12,10.875,11,7,1,0,D
81,14657,1,8,0,a,2,23.4,10,3,2,1,D
245,14658,7,17,2,h,7,6.8696,7,5,0,0,W
78,14658,3,8,0,a,4,37.6923,8,3,2,0,L
87,14659,3,8,1,h,6,10.8667,13,6,2,0,L
88,14659,5,8,4,a,4,20.6316,8,1,1,0,W
89,14660,5,14,3,h,6,10.6667,14,5,2,0,D
72,14660,3,6,3,a,3,35.1,10,1,1,0,D
86,14661,4,6,3,h,6,18.0,11,0,2,1,W
74,14661,5,14,2,a,8,2.8846,14,7,1,0,L
238,14662,3,8,1,h,4,19.6957,8,1,1,0,L
80,14662,3,9,2,a,9,10.6429,8,8,0,0,W
82,14663,6,13,2,h,10,7.6818,16,8,1,0,W
76,14663,1,4,0,a,3,24.3571,12,0,2,0,L
229,14664,1,13,0,h,7,14.8261,11,8,1,0,D
75,14664,3,13,0,a,10,7.4706,15,2,3,0,D
83,14665,5,13,4,h,13,13.0909,8,4,0,0,W
245,14665,5,9,2,a,7,9.875,17,5,2,0,L
220,14666,9,26,0,h,16,8.7273,16,9,2,0,D
71,14666,1,4,0,a,4,16.3333,12,2,3,0,D
80,14667,5,18,2,h,8,6.4091,9,10,0,0,W
86,14667,4,10,0,a,1,10.5455,13,5,0,0,L
78,14668,3,13,0,h,10,5.7586,15,7,0,0,L
92,14668,4,16,3,a,4,7.8,14,4,0,0,W
72,14669,2,7,0,h,1,13.1364,7,5,1,0,L
228,14669,3,12,2,a,9,11.7667,16,4,1,0,W
75,14670,6,11,3,h,2,13.4783,9,2,1,0,W
87,14670,4,15,1,a,12,7.5667,6,12,2,0,L
88,14671,6,15,3,h,17,9.5484,12,4,1,0,W
82,14671,3,7,0,a,1,19.65,13,2,3,0,L
74,14672,3,7,1,h,6,11.5238,10,4,2,0,L
229,14672,4,10,2,a,3,15.3684,9,6,2,0,W
76,14673,3,7,1,h,3,25.5833,13,4,5,0,D
89,14673,7,10,1,a,9,7.9286,10,5,0,0,D
81,14674,9,13,3,h,2,17.5714,11,7,0,0,W
238,14674,5,8,0,a,9,14.4706,12,7,2,0,L
83,14675,1,7,0,h,6,16.7778,11,1,2,0,L
88,14675,3,15,1,a,7,16.5263,9,3,2,0,W
71,14676,2,11,1,h,5,13.8235,11,7,2,0,L
75,14676,7,16,2,a,6,9.04,12,8,1,0,W
220,14677,5,25,1,h,13,5.6957,11,13,2,0,L
78,14677,2,3,2,a,0,38.7,6,0,0,0,W
92,14678,1,6,0,h,3,4.44,16,5,3,0,D
76,14678,3,10,0,a,4,19.0,10,5,0,1,D
228,14679,6,15,1,h,7,9.5333,11,6,1,0,W
238,14679,2,4,0,a,2,10.2813,14,4,2,0,L
87,14680,6,15,0,h,14,6.5,10,7,2,0,L
72,14680,6,9,2,a,1,21.0556,10,2,1,0,W
89,14681,7,15,3,h,10,6.3889,9,6,1,0,W
86,14681,6,10,1,a,1,22.3529,11,4,2,0,L
74,14682,1,4,1,h,0,16.9286,10,3,1,0,D
80,14682,3,9,1,a,10,4.1714,10,6,1,0,D
81,14683,4,4,2,h,2,11.5,14,5,4,0,W
82,14683,4,20,1,a,8,6.1765,7,7,3,0,L
229,14684,5,15,1,h,1,9.8519,13,7,1,0,W
245,14684,7,18,0,a,6,7.7368,8,9,0,0,L
80,14685,6,18,0,h,1,8.7308,11,3,1,0,D
89,14685,4,11,0,a,4,10.2353,12,4,2,0,D
72,14686,1,7,1,h,5,10.1852,13,4,0,0,W
74,14686,1,9,0,a,3,8.0323,9,10,2,0,L
78,14687,0,3,0,h,1,9.6364,10,1,1,0,D
228,14687,4,16,0,a,5,6.8667,14,3,1,0,D
86,14688,7,19,1,h,6,5.9706,11,3,2,0,D
229,14688,4,14,1,a,5,12.8235,13,5,0,0,D
88,14689,3,10,2,h,5,11.95,8,4,1,0,W
81,14689,3,9,1,a,2,22.125,11,2,1,0,L
75,14690,3,8,1,h,3,10.96,15,2,2,0,L
83,14690,4,11,3,a,7,24.4,3,7,1,0,W
245,14691,3,13,0,h,6,4.45,14,7,3,0,L
71,14691,4,9,1,a,1,11.4,14,5,2,0,W
76,14692,2,6,1,h,2,14.2727,11,7,0,0,W
220,14692,6,15,0,a,10,3.8,12,4,0,0,L
82,14693,7,16,4,h,4,21.3636,6,3,0,0,W
92,14693,3,10,0,a,7,12.3529,10,4,0,0,L
238,14694,2,8,0,h,3,18.8421,9,4,0,0,L
87,14694,8,16,2,a,6,12.8,9,3,0,0,W
71,14695,1,9,0,h,1,9.08,13,5,1,0,D
229,14695,3,11,0,a,0,12.6667,13,3,0,0,D
220,14696,2,7,1,h,11,11.7813,14,6,0,0,L
75,14696,4,8,2,a,7,7.5,8,6,1,0,W
92,14697,5,9,1,h,5,31.0909,5,2,1,0,D
83,14697,3,15,1,a,8,11.0556,12,4,1,0,D
80,14698,9,19,2,h,6,9.125,11,7,0,0,W
72,14698,1,7,0,a,0,18.1923,12,3,3,0,L
87,14699,3,16,0,h,5,10.0,10,9,2,0,L
228,14699,3,10,1,a,2,20.5882,8,4,3,0,W
88,14700,6,23,0,h,13,8.1538,9,6,0,0,L
89,14700,6,8,2,a,4,24.8571,12,2,3,0,W
238,14701,2,8,0,h,5,7.7931,17,7,4,0,L
74,14701,7,15,2,a,5,7.25,11,3,3,0,W
